soort	frequentie	wijziging	referentie	naar	schatting	lcl90	ucl90	lcl60	ucl60	lcl30	ucl30	analyse	status
Gierzwaluw	jaarlijks	2016: -44% (-62%; -21%) t.o.v. 2014 (-)	2014	2016	0.56	0.38	0.793	0.457	0.678	0.51	0.611	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2017: -29% (-51%; -0%) t.o.v. 2014 (-)	2014	2017	0.706	0.488	0.996	0.585	0.849	0.648	0.765	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2018: -14% (-42%; +22%) t.o.v. 2014 (?-)	2014	2018	0.865	0.584	1.221	0.705	1.034	0.797	0.931	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2019: -0% (-28%; +39%) t.o.v. 2014 (?)	2014	2019	0.997	0.718	1.387	0.842	1.177	0.919	1.069	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2020: -22% (-48%; +12%) t.o.v. 2014 (?-)	2014	2020	0.779	0.518	1.121	0.637	0.939	0.709	0.857	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2007: -14% (-41%; +27%) t.o.v. 2015 (?-)	2015	2007	0.856	0.59	1.27	0.712	1.038	0.793	0.931	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2008: -7% (-34%; +36%) t.o.v. 2015 (?)	2015	2008	0.926	0.658	1.355	0.768	1.117	0.851	1.01	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2009: -11% (-38%; +31%) t.o.v. 2015 (?-)	2015	2009	0.891	0.618	1.309	0.737	1.085	0.818	0.976	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2010: +14% (-18%; +65%) t.o.v. 2015 (?+)	2015	2010	1.144	0.818	1.653	0.948	1.369	1.053	1.24	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2011: +40% (-10%; +100%) t.o.v. 2015 (?+)	2015	2011	1.356	0.936	1.956	1.129	1.625	1.247	1.474	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2012: +81% (+31%; +157%) t.o.v. 2015 (+)	2015	2012	1.808	1.308	2.57	1.51	2.162	1.675	1.955	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2013: +40% (+4%; +91%) t.o.v. 2015 (+)	2015	2013	1.399	1.038	1.91	1.198	1.626	1.306	1.494	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2014: +55% (+16%; +129%) t.o.v. 2015 (+)	2015	2014	1.55	1.159	2.291	1.33	1.852	1.451	1.685	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2016: -12% (-33%; +14%) t.o.v. 2015 (?-)	2015	2016	0.88	0.665	1.138	0.762	1.006	0.825	0.934	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2017: +9% (-19%; +53%) t.o.v. 2015 (?+)	2015	2017	1.093	0.806	1.528	0.942	1.316	1.017	1.186	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2018: +35% (-4%; +91%) t.o.v. 2015 (?+)	2015	2018	1.35	0.961	1.908	1.134	1.605	1.245	1.461	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2019: +58% (+10%; +129%) t.o.v. 2015 (+)	2015	2019	1.575	1.104	2.287	1.311	1.866	1.441	1.688	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2020: +21% (-15%; +76%) t.o.v. 2015 (?+)	2015	2020	1.213	0.853	1.755	1.017	1.467	1.118	1.323	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2007: -2% (-34%; +40%) t.o.v. 2016 (?)	2016	2007	0.981	0.664	1.404	0.812	1.193	0.91	1.076	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2008: +7% (-24%; +52%) t.o.v. 2016 (?+)	2016	2008	1.067	0.756	1.524	0.882	1.272	0.977	1.155	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2009: +2% (-30%; +43%) t.o.v. 2016 (?)	2016	2009	1.024	0.701	1.43	0.852	1.214	0.943	1.115	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2010: +30% (-7%; +84%) t.o.v. 2016 (?+)	2016	2010	1.301	0.93	1.843	1.099	1.554	1.206	1.416	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2011: +55% (+8%; +126%) t.o.v. 2016 (+)	2016	2011	1.549	1.083	2.264	1.278	1.866	1.422	1.676	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2012: +100% (+40%; +200%) t.o.v. 2016 (++)	2016	2012	2.041	1.447	3.005	1.737	2.489	1.884	2.239	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2013: +61% (+13%; +123%) t.o.v. 2016 (+)	2016	2013	1.608	1.133	2.225	1.344	1.874	1.484	1.728	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2014: +79% (+26%; +163%) t.o.v. 2016 (+)	2016	2014	1.785	1.262	2.635	1.474	2.19	1.636	1.96	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2015: +14% (-12%; +50%) t.o.v. 2016 (?+)	2016	2015	1.137	0.879	1.503	0.994	1.312	1.071	1.211	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2017: +26% (-5%; +72%) t.o.v. 2016 (?+)	2016	2017	1.255	0.955	1.717	1.09	1.447	1.173	1.338	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2018: +53% (+9%; +120%) t.o.v. 2016 (+)	2016	2018	1.532	1.089	2.204	1.302	1.826	1.415	1.665	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2019: +79% (+26%; +153%) t.o.v. 2016 (+)	2016	2019	1.785	1.262	2.532	1.477	2.156	1.647	1.939	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2020: +39% (-3%; +103%) t.o.v. 2016 (?+)	2016	2020	1.386	0.972	2.032	1.146	1.675	1.276	1.518	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2007: -22% (-47%; +14%) t.o.v. 2017 (?-)	2017	2007	0.78	0.535	1.141	0.638	0.95	0.703	0.849	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2008: -17% (-41%; +21%) t.o.v. 2017 (?-)	2017	2008	0.831	0.59	1.206	0.71	1.012	0.775	0.911	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2009: -20% (-45%; +18%) t.o.v. 2017 (?-)	2017	2009	0.8	0.55	1.183	0.664	0.988	0.74	0.878	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2010: +3% (-29%; +53%) t.o.v. 2017 (?)	2017	2010	1.025	0.707	1.527	0.857	1.269	0.94	1.117	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2011: +23% (-15%; +80%) t.o.v. 2017 (?+)	2017	2011	1.226	0.849	1.805	1.016	1.486	1.12	1.331	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2012: +63% (+14%; +140%) t.o.v. 2017 (+)	2017	2012	1.634	1.138	2.403	1.363	1.986	1.504	1.773	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2013: +26% (-8%; +81%) t.o.v. 2017 (?+)	2017	2013	1.257	0.92	1.808	1.06	1.508	1.161	1.366	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2014: +42% (+0%; +105%) t.o.v. 2017 (+)	2017	2014	1.416	1.004	2.048	1.178	1.71	1.308	1.542	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2015: -9% (-35%; +24%) t.o.v. 2017 (?-)	2017	2015	0.915	0.654	1.241	0.76	1.062	0.843	0.983	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2016: -20% (-42%; +5%) t.o.v. 2017 (?-)	2017	2016	0.797	0.583	1.047	0.691	0.917	0.747	0.852	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2018: +22% (-9%; +64%) t.o.v. 2017 (?+)	2017	2018	1.222	0.915	1.641	1.046	1.411	1.134	1.306	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2019: +41% (+3%; +99%) t.o.v. 2017 (+)	2017	2019	1.41	1.028	1.989	1.191	1.681	1.304	1.534	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2020: +10% (-23%; +55%) t.o.v. 2017 (?+)	2017	2020	1.101	0.773	1.549	0.923	1.33	1.017	1.197	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2007: -36% (-57%; -5%) t.o.v. 2018 (-)	2018	2007	0.638	0.429	0.95	0.523	0.775	0.574	0.701	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2008: -31% (-51%; +1%) t.o.v. 2018 (?-)	2018	2008	0.689	0.486	1.005	0.572	0.829	0.628	0.746	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2009: -34% (-55%; -4%) t.o.v. 2018 (-)	2018	2009	0.663	0.449	0.962	0.545	0.8	0.607	0.721	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2010: -15% (-42%; +23%) t.o.v. 2018 (?-)	2018	2010	0.852	0.582	1.229	0.702	1.043	0.777	0.927	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2011: +1% (-32%; +46%) t.o.v. 2018 (?)	2018	2011	1.01	0.675	1.459	0.82	1.235	0.925	1.113	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2012: +34% (-5%; +93%) t.o.v. 2018 (?+)	2018	2012	1.345	0.949	1.927	1.127	1.602	1.234	1.464	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2013: +3% (-26%; +45%) t.o.v. 2018 (?)	2018	2013	1.027	0.744	1.446	0.868	1.242	0.952	1.131	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2014: +16% (-18%; +71%) t.o.v. 2018 (?+)	2018	2014	1.156	0.819	1.713	0.967	1.419	1.074	1.254	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2015: -26% (-48%; +4%) t.o.v. 2018 (?-)	2018	2015	0.741	0.524	1.04	0.623	0.882	0.685	0.804	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2016: -35% (-55%; -8%) t.o.v. 2018 (-)	2018	2016	0.653	0.454	0.918	0.548	0.768	0.6	0.707	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2017: -18% (-39%; +9%) t.o.v. 2018 (?-)	2018	2017	0.818	0.609	1.093	0.709	0.956	0.766	0.882	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2019: +15% (-12%; +56%) t.o.v. 2018 (?+)	2018	2019	1.153	0.882	1.561	1.012	1.337	1.084	1.236	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2020: -10% (-37%; +28%) t.o.v. 2018 (?-)	2018	2020	0.9	0.634	1.284	0.762	1.081	0.831	0.987	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2007: -45% (-62%; -21%) t.o.v. 2019 (-)	2019	2007	0.547	0.384	0.79	0.451	0.662	0.502	0.598	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2008: -41% (-59%; -15%) t.o.v. 2019 (-)	2019	2008	0.592	0.414	0.849	0.494	0.714	0.542	0.646	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2009: -43% (-62%; -18%) t.o.v. 2019 (-)	2019	2009	0.574	0.38	0.816	0.462	0.697	0.521	0.627	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2010: -27% (-49%; +3%) t.o.v. 2019 (?-)	2019	2010	0.731	0.513	1.034	0.609	0.884	0.667	0.798	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2011: -13% (-40%; +22%) t.o.v. 2019 (?-)	2019	2011	0.873	0.597	1.217	0.718	1.039	0.808	0.944	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2012: +16% (-15%; +58%) t.o.v. 2019 (?+)	2019	2012	1.16	0.849	1.577	0.988	1.351	1.08	1.237	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2013: -11% (-35%; +21%) t.o.v. 2019 (?-)	2019	2013	0.893	0.649	1.214	0.763	1.04	0.833	0.959	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2014: +0% (-28%; +39%) t.o.v. 2019 (?)	2019	2014	1.003	0.721	1.392	0.849	1.188	0.935	1.088	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2015: -37% (-56%; -9%) t.o.v. 2019 (-)	2019	2015	0.635	0.437	0.906	0.536	0.763	0.592	0.694	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2016: -44% (-61%; -21%) t.o.v. 2019 (-)	2019	2016	0.56	0.395	0.793	0.464	0.677	0.516	0.607	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2017: -29% (-50%; -3%) t.o.v. 2019 (-)	2019	2017	0.709	0.503	0.973	0.595	0.84	0.652	0.767	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2018: -13% (-36%; +13%) t.o.v. 2019 (?-)	2019	2018	0.867	0.641	1.134	0.748	0.988	0.809	0.923	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2020: -22% (-43%; +5%) t.o.v. 2019 (?-)	2019	2020	0.783	0.567	1.045	0.666	0.911	0.726	0.84	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2007: -29% (-53%; +6%) t.o.v. 2020 (?-)	2020	2007	0.706	0.474	1.064	0.57	0.868	0.646	0.771	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2008: -25% (-48%; +13%) t.o.v. 2020 (?-)	2020	2008	0.754	0.524	1.132	0.626	0.931	0.693	0.836	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2009: -27% (-52%; +8%) t.o.v. 2020 (?-)	2020	2009	0.728	0.482	1.084	0.589	0.907	0.664	0.818	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2010: -6% (-37%; +37%) t.o.v. 2020 (?)	2020	2010	0.944	0.63	1.373	0.762	1.141	0.863	1.036	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2011: +12% (-24%; +64%) t.o.v. 2020 (?+)	2020	2011	1.117	0.76	1.643	0.917	1.372	1.011	1.22	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2012: +48% (+5%; +116%) t.o.v. 2020 (+)	2020	2012	1.476	1.049	2.158	1.227	1.812	1.354	1.603	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2013: +15% (-19%; +65%) t.o.v. 2020 (?+)	2020	2013	1.145	0.808	1.651	0.953	1.367	1.056	1.249	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2014: +30% (-10%; +90%) t.o.v. 2020 (?+)	2020	2014	1.284	0.892	1.932	1.065	1.57	1.167	1.411	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2015: -18% (-43%; +17%) t.o.v. 2020 (?-)	2020	2015	0.825	0.57	1.172	0.682	0.983	0.756	0.894	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2016: -28% (-51%; +3%) t.o.v. 2020 (?-)	2020	2016	0.721	0.492	1.028	0.597	0.872	0.659	0.784	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2017: -9% (-35%; +29%) t.o.v. 2020 (?-)	2020	2017	0.909	0.645	1.293	0.752	1.083	0.836	0.983	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2018: +11% (-22%; +58%) t.o.v. 2020 (?+)	2020	2018	1.111	0.779	1.577	0.925	1.312	1.014	1.204	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Gierzwaluw	jaarlijks	2019: +28% (-4%; +76%) t.o.v. 2020 (?+)	2020	2019	1.277	0.957	1.764	1.097	1.501	1.19	1.377	a2ccf0197f963eafcd1db3dcd71376d157afbd93	9795d4bd12b6f5acd138742fb706aa7580289089
Glanskop	driejaarlijks	2010-2012: -0.2% (-14.0%; +15.0%) t.o.v. 2007-2009 (~)	2007	2010	0.998	0.86	1.15	0.947	1.048	0.979	1.017	260fe28c745d4709acd0304b782dbcac0db25c19	3f721b19fe73c38b486bbcd61ef88f4e54a21c50
Glanskop	driejaarlijks	2013-2015: -1% (-19%; +22%) t.o.v. 2007-2009 (~)	2007	2013	0.994	0.807	1.218	0.921	1.06	0.967	1.018	260fe28c745d4709acd0304b782dbcac0db25c19	3f721b19fe73c38b486bbcd61ef88f4e54a21c50
Glanskop	driejaarlijks	2016-2018: -0% (-19%; +30%) t.o.v. 2007-2009 (~)	2007	2016	0.999	0.811	1.304	0.919	1.096	0.969	1.027	260fe28c745d4709acd0304b782dbcac0db25c19	3f721b19fe73c38b486bbcd61ef88f4e54a21c50
Glanskop	driejaarlijks	2019-2021: +0% (-20%; +36%) t.o.v. 2007-2009 (?+)	2007	2019	1.002	0.797	1.364	0.91	1.123	0.972	1.039	260fe28c745d4709acd0304b782dbcac0db25c19	3f721b19fe73c38b486bbcd61ef88f4e54a21c50
Glanskop	driejaarlijks	2007-2009: +0.2% (-13.0%; +16.3%) t.o.v. 2010-2012 (~)	2010	2007	1.002	0.87	1.163	0.954	1.056	0.983	1.021	260fe28c745d4709acd0304b782dbcac0db25c19	3f721b19fe73c38b486bbcd61ef88f4e54a21c50
Glanskop	driejaarlijks	2013-2015: -0.5% (-15.2%; +16.2%) t.o.v. 2010-2012 (~)	2010	2013	0.995	0.848	1.162	0.941	1.043	0.976	1.014	260fe28c745d4709acd0304b782dbcac0db25c19	3f721b19fe73c38b486bbcd61ef88f4e54a21c50
Glanskop	driejaarlijks	2016-2018: +0% (-16%; +23%) t.o.v. 2010-2012 (~)	2010	2016	1	0.836	1.232	0.933	1.091	0.976	1.024	260fe28c745d4709acd0304b782dbcac0db25c19	3f721b19fe73c38b486bbcd61ef88f4e54a21c50
Glanskop	driejaarlijks	2019-2021: +0% (-19%; +31%) t.o.v. 2010-2012 (~)	2010	2019	1.003	0.809	1.306	0.926	1.122	0.974	1.039	260fe28c745d4709acd0304b782dbcac0db25c19	3f721b19fe73c38b486bbcd61ef88f4e54a21c50
Glanskop	driejaarlijks	2007-2009: +1% (-18%; +24%) t.o.v. 2013-2015 (~)	2013	2007	1.006	0.821	1.239	0.943	1.086	0.982	1.034	260fe28c745d4709acd0304b782dbcac0db25c19	3f721b19fe73c38b486bbcd61ef88f4e54a21c50
Glanskop	driejaarlijks	2010-2012: +0.5% (-13.9%; +18.0%) t.o.v. 2013-2015 (~)	2013	2010	1.005	0.861	1.18	0.959	1.062	0.986	1.025	260fe28c745d4709acd0304b782dbcac0db25c19	3f721b19fe73c38b486bbcd61ef88f4e54a21c50
Glanskop	driejaarlijks	2016-2018: +0.5% (-11.5%; +18.6%) t.o.v. 2013-2015 (~)	2013	2016	1.005	0.885	1.186	0.961	1.066	0.987	1.024	260fe28c745d4709acd0304b782dbcac0db25c19	3f721b19fe73c38b486bbcd61ef88f4e54a21c50
Glanskop	driejaarlijks	2019-2021: +1% (-16%; +30%) t.o.v. 2013-2015 (~)	2013	2019	1.006	0.843	1.304	0.948	1.109	0.983	1.038	260fe28c745d4709acd0304b782dbcac0db25c19	3f721b19fe73c38b486bbcd61ef88f4e54a21c50
Glanskop	driejaarlijks	2007-2009: +0% (-23%; +23%) t.o.v. 2016-2018 (~)	2016	2007	1.001	0.767	1.233	0.913	1.088	0.973	1.032	260fe28c745d4709acd0304b782dbcac0db25c19	3f721b19fe73c38b486bbcd61ef88f4e54a21c50
Glanskop	driejaarlijks	2010-2012: -0.0% (-18.8%; +19.6%) t.o.v. 2016-2018 (~)	2016	2010	1	0.812	1.196	0.916	1.072	0.977	1.025	260fe28c745d4709acd0304b782dbcac0db25c19	3f721b19fe73c38b486bbcd61ef88f4e54a21c50
Glanskop	driejaarlijks	2013-2015: -0.5% (-15.7%; +13.0%) t.o.v. 2016-2018 (~)	2016	2013	0.995	0.843	1.13	0.938	1.041	0.977	1.013	260fe28c745d4709acd0304b782dbcac0db25c19	3f721b19fe73c38b486bbcd61ef88f4e54a21c50
Glanskop	driejaarlijks	2019-2021: +0.5% (-13.1%; +18.8%) t.o.v. 2016-2018 (~)	2016	2019	1.005	0.869	1.188	0.96	1.062	0.99	1.026	260fe28c745d4709acd0304b782dbcac0db25c19	3f721b19fe73c38b486bbcd61ef88f4e54a21c50
Glanskop	driejaarlijks	2007-2009: -0% (-27%; +26%) t.o.v. 2019-2021 (?-)	2019	2007	0.998	0.733	1.255	0.89	1.099	0.962	1.029	260fe28c745d4709acd0304b782dbcac0db25c19	3f721b19fe73c38b486bbcd61ef88f4e54a21c50
Glanskop	driejaarlijks	2010-2012: -0% (-23%; +24%) t.o.v. 2019-2021 (~)	2019	2010	0.997	0.766	1.236	0.891	1.08	0.962	1.027	260fe28c745d4709acd0304b782dbcac0db25c19	3f721b19fe73c38b486bbcd61ef88f4e54a21c50
Glanskop	driejaarlijks	2013-2015: -1% (-23%; +19%) t.o.v. 2019-2021 (~)	2019	2013	0.994	0.767	1.187	0.901	1.054	0.963	1.018	260fe28c745d4709acd0304b782dbcac0db25c19	3f721b19fe73c38b486bbcd61ef88f4e54a21c50
Glanskop	driejaarlijks	2016-2018: -0.5% (-15.8%; +15.1%) t.o.v. 2019-2021 (~)	2019	2016	0.995	0.842	1.151	0.941	1.041	0.975	1.011	260fe28c745d4709acd0304b782dbcac0db25c19	3f721b19fe73c38b486bbcd61ef88f4e54a21c50
Glanskop	jaarlijks	2008: -0.1% (-10.2%; +10.6%) t.o.v. 2007 (~)	2007	2008	0.999	0.898	1.106	0.964	1.036	0.985	1.012	f8eb0efd1bbbb3a022cd3ff29539606a386def24	0afc7c4e40121b7807cdd0cefa83f45fd00f648c
